track_id,track_start_datetime,track_end_datetime,track_length_images,n_detection_rows,representative_image_path,representative_crop_status,binary_class,order_name,regional_species_rank_1_name,global_family_rank_1_name,global_genus_rank_1_name,global_species_rank_1_name,mean_total_cost,track_duration_minutes,is_single_image_track
Track_003303,16/09/2025 00:56,16/09/2025 00:56,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T175655.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Sesiidae,Synanthedon,Synanthedon myopaeformis,1.2312947944890713,0,TRUE
Track_003304,16/09/2025 01:02,16/09/2025 01:04,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T180258.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Noctuidae,Conistra,Conistra rubiginosa,0.6492198523300884,2.0166666666666666,FALSE
Track_003305,16/09/2025 01:09,16/09/2025 01:09,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T180901.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Noctuidae,Dysstroma,Hoplodrina octogenaria,,0,TRUE
Track_003306,16/09/2025 01:35,16/09/2025 01:35,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T183514.jpg,crop_2,moth,Lepidoptera Macros,Trilocha varians,Drepanidae,Falcaria,Falcaria lacertinaria,,0,TRUE
Track_003307,16/09/2025 01:39,16/09/2025 01:39,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T183916.jpg,crop_2,moth,Lepidoptera Macros,Trilocha varians,Pterophoridae,Amblyptilia,Amblyptilia acanthadactyla,,0,TRUE
Track_003308,16/09/2025 01:41,16/09/2025 01:41,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T184117.jpg,crop_1,nonmoth,Lepidoptera Macros,Sphenarches anisodactylus,Sesiidae,Synanthedon,Synanthedon myopaeformis,2.264294129088696,0,TRUE
Track_003309,16/09/2025 01:43,16/09/2025 01:43,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T184318.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Tortricidae,Ochropacha,Ochropacha duplaris,1.314552859479468,0,TRUE
Track_003310,16/09/2025 01:43,16/09/2025 01:43,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T184318.jpg,crop_2,moth,Lepidoptera Macros,Trilocha varians,Pterophoridae,Amblyptilia,Amblyptilia acanthadactyla,2.337924649381302,0,TRUE
Track_003311,16/09/2025 02:03,16/09/2025 02:11,5,5,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T190328.jpg,crop_1,nonmoth,Lepidoptera Macros,Trilocha varians,Geometridae,Idaea,Idaea rusticata,0.2108308815416923,8.066666666666666,FALSE
Track_003312,16/09/2025 02:13,16/09/2025 02:13,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T191333.jpg,crop_1,moth,Lepidoptera Micros,Ephestiodes infimella,Noctuidae,Noctua,Noctua janthe,2.851560977646636,0,TRUE
Track_003313,16/09/2025 02:15,16/09/2025 02:15,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T191534.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Geometridae,Synanthedon,Synanthedon myopaeformis,2.9138305930130137,0,TRUE
Track_003314,16/09/2025 02:17,16/09/2025 02:23,4,4,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T191735.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Drepanidae,Watsonalla,Maculinea nausithous,0.737115287,6.05,FALSE
Track_003315,16/09/2025 02:27,16/09/2025 02:31,3,3,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T192740.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Tortricidae,Synanthedon,Synanthedon myopaeformis,0.5006295808558486,4.033333333333333,FALSE
Track_003316,16/09/2025 02:27,16/09/2025 02:27,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T192740.jpg,crop_2,moth,Lepidoptera Micros,Endotricha mesenterialis,Gelechiidae,Aristotelia,Aristotelia brizella,,0,TRUE
Track_003317,16/09/2025 02:29,16/09/2025 02:31,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T192941.jpg,crop_2,moth,Lepidoptera Macros,Trilocha varians,Pterophoridae,Amblyptilia,Amblyptilia acanthadactyla,1.2648094546379152,2.0166666666666666,FALSE
Track_003318,16/09/2025 02:29,16/09/2025 02:31,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T192941.jpg,crop_3,moth,Lepidoptera Macros,Trilocha varians,Pterophoridae,Amblyptilia,Amblyptilia acanthadactyla,1.077277989785283,2.0166666666666666,FALSE
Track_003319,16/09/2025 02:45,16/09/2025 02:45,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T194549.jpg,crop_1,nonmoth,Lepidoptera Macros,Trilocha varians,Geometridae,Agonopterix,Agonopterix ciliella,,0,TRUE
Track_003320,16/09/2025 02:45,16/09/2025 02:45,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T194549.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003321,16/09/2025 02:45,16/09/2025 02:45,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T194549.jpg,crop_3,moth,Lepidoptera Macros,Trilocha varians,Pterophoridae,Amblyptilia,Amblyptilia acanthadactyla,,0,TRUE
Track_003322,16/09/2025 02:49,16/09/2025 02:51,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T194951.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion rosetta,Tortricidae,Notocelia,Notocelia rosaecolana,0.2770895687940494,2.0166666666666666,FALSE
Track_003323,16/09/2025 02:53,16/09/2025 02:53,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T195353.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion rosetta,Sesiidae,Synanthedon,Synanthedon myopaeformis,1.6050488802644731,0,TRUE
Track_003324,16/09/2025 02:55,16/09/2025 02:59,3,3,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T195554.jpg,crop_1,nonmoth,Lepidoptera Macros,Trilocha varians,Noctuidae,Acronicta,Acronicta aceris,0.8032583611557239,4.033333333333333,FALSE
Track_003325,16/09/2025 03:05,16/09/2025 03:08,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T200559.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion rosetta,Sesiidae,Synanthedon,Synanthedon myopaeformis,0.6952727234919109,2.0166666666666666,FALSE
Track_003326,16/09/2025 03:08,16/09/2025 03:08,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T200800.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003327,16/09/2025 03:12,16/09/2025 03:12,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T201202.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion rosetta,Geometridae,Etiella,Etiella zinckenella,,0,TRUE
Track_003328,16/09/2025 03:16,16/09/2025 03:16,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T201604.jpg,crop_1,nonmoth,Lepidoptera Macros,Attacus atlas,Geometridae,Thetidia,Thetidia smaragdaria,,0,TRUE
Track_003329,16/09/2025 03:16,16/09/2025 03:16,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T201604.jpg,crop_2,moth,Lepidoptera Macros,Trilocha varians,Drepanidae,Aglossa,Aglossa caprealis,,0,TRUE
Track_003330,16/09/2025 03:18,16/09/2025 03:18,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T201805.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Tortricidae,Spilonota,Spilonota ocellana,1.451248845771977,0,TRUE
Track_003331,16/09/2025 03:20,16/09/2025 03:20,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T202006.jpg,crop_1,nonmoth,Lepidoptera Macros,Hyposidra talaca,Geometridae,Thetidia,Thetidia smaragdaria,1.2201407288714314,0,TRUE
Track_003332,16/09/2025 03:20,16/09/2025 03:20,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T202006.jpg,crop_2,moth,Lepidoptera Macros,Hyposidra talaca,Pterophoridae,Amblyptilia,Amblyptilia acanthadactyla,2.3479288506310207,0,TRUE
Track_003333,16/09/2025 03:22,16/09/2025 03:22,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T202207.jpg,crop_1,nonmoth,Lepidoptera Macros,Attacus atlas,Depressariidae,Agonopterix,Agonopterix ciliella,1.6238295285909432,0,TRUE
Track_003334,16/09/2025 03:24,16/09/2025 03:24,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T202408.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion rosetta,Geometridae,Thetidia,Thetidia smaragdaria,1.771629632086109,0,TRUE
Track_003335,16/09/2025 03:24,16/09/2025 03:24,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T202408.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003336,16/09/2025 03:34,16/09/2025 03:34,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T203413.jpg,crop_2,moth,Lepidoptera Micros,Cryptothelea gloverii,Geometridae,Aleucis,Aleucis distinctata,,0,TRUE
Track_003337,16/09/2025 03:36,16/09/2025 03:36,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T203614.jpg,crop_1,nonmoth,Lepidoptera Macros,Trilocha varians,Geometridae,Idaea,Idaea pallidata,2.8708283307489872,0,TRUE
Track_003338,16/09/2025 03:38,16/09/2025 03:42,3,3,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T203815.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion rosetta,Hepialidae,Triodia,Triodia sylvina,1.154985289099761,4.033333333333333,FALSE
Track_003339,16/09/2025 03:44,16/09/2025 03:44,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T204418.jpg,crop_1,nonmoth,Lepidoptera Macros,Trilocha varians,Sesiidae,Synanthedon,Synanthedon myopaeformis,1.4406661052877037,0,TRUE
Track_003340,16/09/2025 03:48,16/09/2025 03:48,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T204820.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion rosetta,Noctuidae,Hofmannophila,Hofmannophila pseudospretella,,0,TRUE
Track_003341,16/09/2025 03:52,16/09/2025 03:54,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T205222.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion rosetta,Sesiidae,Synanthedon,Synanthedon andrenaeformis,0.3928842218380479,2.0166666666666666,FALSE
Track_003342,16/09/2025 03:52,16/09/2025 03:52,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T205222.jpg,crop_2,nonmoth,Lepidoptera Micros,Plutella xylostella,Gracillariidae,Caloptilia,Caloptilia stigmatella,,0,TRUE
Track_003343,16/09/2025 04:02,16/09/2025 04:02,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T210227.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion celerio,Noctuidae,Helotropha,Helotropha leucostigma,,0,TRUE
Track_003344,16/09/2025 04:04,16/09/2025 04:10,4,4,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T210428.jpg,crop_1,nonmoth,Lepidoptera Macros,Attacus atlas,Sesiidae,Synanthedon,Synanthedon myopaeformis,0.7916279056299386,6.05,FALSE
Track_003345,16/09/2025 04:06,16/09/2025 04:06,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T210629.jpg,crop_2,moth,Lepidoptera Macros,Trilocha varians,Pterophoridae,Amblyptilia,Amblyptilia acanthadactyla,2.228739221179145,0,TRUE
Track_003346,16/09/2025 04:06,16/09/2025 04:06,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T210629.jpg,crop_3,moth,Lepidoptera Macros,Trilocha varians,Pterophoridae,Amblyptilia,Amblyptilia acanthadactyla,2.3539287346175346,0,TRUE
Track_003347,16/09/2025 04:08,16/09/2025 04:08,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T210830.jpg,crop_2,moth,Lepidoptera Macros,Trilocha varians,Pterophoridae,Amblyptilia,Amblyptilia acanthadactyla,1.3089027423394497,0,TRUE
Track_003348,16/09/2025 04:12,16/09/2025 04:12,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T211232.jpg,crop_1,nonmoth,Lepidoptera Macros,Hippotion rosetta,Sesiidae,Synanthedon,Synanthedon myopaeformis,1.2475814402895724,0,TRUE
Track_003349,16/09/2025 04:12,16/09/2025 04:12,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T211232.jpg,crop_2,nonmoth,Lepidoptera Macros,Trilocha varians,Coleophoridae,Coleophora,Coleophora discordella,2.482386988,0,TRUE
Track_003350,16/09/2025 04:14,16/09/2025 04:14,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T211433.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Geometridae,Diurnea,Diurnea fagella,1.6303323625112782,0,TRUE
Track_003351,16/09/2025 04:14,16/09/2025 04:14,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T211433.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003352,16/09/2025 04:22,16/09/2025 04:22,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T212237.jpg,crop_1,nonmoth,Lepidoptera Macros,Sphenarches anisodactylus,Geometridae,Malacosoma,Malacosoma castrense,,0,TRUE
Track_003353,16/09/2025 04:28,16/09/2025 04:28,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T212840.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra suffusa,Sesiidae,Synanthedon,Synanthedon myopaeformis,,0,TRUE
Track_003354,16/09/2025 04:32,16/09/2025 04:34,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250915T213242.jpg,crop_1,nonmoth,Lepidoptera Macros,Trilocha varians,Sesiidae,Synanthedon,Synanthedon myopaeformis,0.9682654683038532,2.0166666666666666,FALSE
Track_003355,17/09/2025 19:29,17/09/2025 19:29,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T122925.jpg,crop_1,nonmoth,Lepidoptera Micros,Tinea pellionella,Erebidae,Manulea,Manulea complana,,0,TRUE
Track_003356,17/09/2025 19:29,17/09/2025 19:29,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T122925.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003357,17/09/2025 19:31,17/09/2025 19:31,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T123126.jpg,crop_1,nonmoth,Lepidoptera Micros,Plodia interpunctella,Erebidae,Calliteara,Dicallomera fascelina,1.8199677572791355,0,TRUE
Track_003358,17/09/2025 19:31,17/09/2025 19:31,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T123126.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003359,17/09/2025 19:33,17/09/2025 19:59,14,14,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T123327.jpg,crop_1,nonmoth,Lepidoptera Micros,Tinea pellionella,Pyralidae,Plodia,Plodia interpunctella,0.5683784171576198,26.216666666666665,FALSE
Track_003360,17/09/2025 19:33,17/09/2025 19:33,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T123327.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003361,17/09/2025 19:35,17/09/2025 19:35,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T123528.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003362,17/09/2025 19:37,17/09/2025 19:37,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T123729.jpg,crop_2,nonmoth,Lepidoptera Micros,Plodia interpunctella,Argyresthiidae,Argyresthia,Argyresthia pulchella,2.441635140994804,0,TRUE
Track_003363,17/09/2025 19:39,17/09/2025 19:39,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T123930.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003364,17/09/2025 19:41,17/09/2025 19:43,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T124131.jpg,crop_2,nonmoth,Lepidoptera Micros,Ephestiodes infimella,Pyralidae,Plodia,Plodia interpunctella,1.3630893371254866,2.0166666666666666,FALSE
Track_003365,17/09/2025 19:45,17/09/2025 19:45,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T124533.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003366,17/09/2025 19:47,17/09/2025 19:59,7,7,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T124734.jpg,crop_1,nonmoth,Lepidoptera Macros,Sphenarches anisodactylus,Noctuidae,Xestia,Xestia stigmatica,0.5455707641859764,12.1,FALSE
Track_003367,17/09/2025 19:47,17/09/2025 19:47,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T124734.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003368,17/09/2025 19:49,17/09/2025 19:49,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T124935.jpg,crop_3,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003369,17/09/2025 19:51,17/09/2025 19:51,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T125136.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003370,17/09/2025 19:57,17/09/2025 19:59,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T125739.jpg,crop_2,nonmoth,Lepidoptera Micros,Phereoeca uterella,Pyralidae,Plodia,Plodia interpunctella,0.971595248,2.0166666666666666,FALSE
Track_003371,17/09/2025 20:01,17/09/2025 20:07,4,4,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T130141.jpg,crop_1,nonmoth,Lepidoptera Macros,Trilocha varians,Tortricidae,Synanthedon,Synanthedon myopaeformis,0.6493364097099421,6.05,FALSE
Track_003372,17/09/2025 20:01,17/09/2025 20:01,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T130141.jpg,crop_2,nonmoth,Lepidoptera Micros,Tinea pellionella,Erebidae,Manulea,Manulea complana,2.190651470268669,0,TRUE
Track_003373,17/09/2025 20:07,17/09/2025 20:07,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T130744.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003374,17/09/2025 20:09,17/09/2025 20:09,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T130945.jpg,crop_1,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003375,17/09/2025 20:11,17/09/2025 20:13,2,2,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T131146.jpg,crop_1,nonmoth,Lepidoptera Macros,Ocinara albicollis,Douglasiidae,Tinagma,Tinagma ocnerostomella,0.065699401,2.0166666666666666,FALSE
Track_003376,17/09/2025 20:11,17/09/2025 20:11,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T131146.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003377,17/09/2025 20:13,17/09/2025 20:13,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T131347.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003378,17/09/2025 20:15,17/09/2025 20:29,8,8,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T131548.jpg,crop_1,nonmoth,Lepidoptera Macros,Theretra latreillii,Pieridae,Anthocharis,Anthocharis cardamines,0.5766447029326982,14.116666666666667,FALSE
Track_003379,17/09/2025 20:17,17/09/2025 20:17,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T131749.jpg,crop_2,moth,Lepidoptera Macros,Trilocha varians,Noctuidae,Euxoa,Euxoa tritici,2.4582666126103785,0,TRUE
Track_003380,17/09/2025 20:19,17/09/2025 20:19,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T131950.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003381,17/09/2025 20:21,17/09/2025 20:21,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T132151.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003382,17/09/2025 20:23,17/09/2025 20:23,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T132352.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003383,17/09/2025 20:23,17/09/2025 20:23,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T132352.jpg,crop_3,nonmoth,Lepidoptera Micros,Phereoeca uterella,Tortricidae,Earias,Parnassius mnemosyne,2.8591165656487387,0,TRUE
Track_003384,17/09/2025 20:25,17/09/2025 20:25,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T132553.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003385,17/09/2025 20:27,17/09/2025 20:27,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T132754.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003386,17/09/2025 20:29,17/09/2025 20:29,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T132955.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003387,17/09/2025 20:31,17/09/2025 20:31,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T133156.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003388,17/09/2025 20:33,17/09/2025 20:33,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T133357.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003389,17/09/2025 20:35,17/09/2025 20:35,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T133558.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003390,17/09/2025 20:37,17/09/2025 20:37,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T133759.jpg,crop_3,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003391,17/09/2025 20:40,17/09/2025 20:40,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T134000.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003392,17/09/2025 20:42,17/09/2025 20:42,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T134201.jpg,crop_3,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003393,17/09/2025 20:44,17/09/2025 20:52,5,5,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T134402.jpg,crop_1,nonmoth,Lepidoptera Macros,Stenoptilodes taprobanes,Choreutidae,Choreutis,Choreutis diana,0.2879273964084017,8.066666666666666,FALSE
Track_003394,17/09/2025 20:44,17/09/2025 20:44,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T134402.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
Track_003395,17/09/2025 20:46,17/09/2025 20:46,1,1,/home/users/alyduf25/INSPIRE/outputs/singapore/inference/dep000144/raw_outputs/ami-mini-20250917T134603.jpg,crop_2,nonmoth,Diptera Nematocera,,,,,,0,TRUE
